=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[22:43:09.830] [R1] started
[22:43:15.233] [W4] wrote: "Operating systems manage hardware and software resources."
[22:43:15.235] [R3] read: "Operating systems manage hardware and software resources."
[22:43:15.241] [R1] read: "Operating systems manage hardware and software resources."
[22:43:15.245] [W3] wrote: "X"
[22:43:15.245] [W6] wrote: "X"
[22:43:15.246] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:43:15.256] [R4] read: "Context switching between threads has performance overhead costs."
[22:43:15.265] [R1] read: "Context switching between threads has performance overhead costs."
[22:43:15.265] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:15.266] [W8] wrote: "X"
[22:43:15.276] [R4] read: "X"
[22:43:15.278] [W2] wrote: "A"
[22:43:15.282] [W5] wrote: "Hello World!"
[22:43:15.287] [R3] read: "Hello World!"
[22:43:15.290] [R2] read: "Hello World!"
[22:43:15.303] [R5] read: "Hello World!"
[22:43:15.305] [W7] wrote: "A"
[22:43:15.315] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.316] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.321] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.323] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.323] [W4] wrote: "X"
[22:43:15.324] [R1] read: "X"
[22:43:15.328] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:15.329] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:43:15.332] [W2] wrote: "Hello World!"
[22:43:15.332] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:15.334] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.343] [W7] wrote: "Hello World!"
[22:43:15.343] [R3] read: "Hello World!"
[22:43:15.348] [R2] read: "Hello World!"
[22:43:15.353] [R4] read: "Hello World!"
[22:43:15.358] [W5] wrote: "Operating systems manage hardware and software resources."
[22:43:15.373] [R1] read: "Operating systems manage hardware and software resources."
[22:43:15.373] [R2] read: "Operating systems manage hardware and software resources."
[22:43:15.374] [R5] read: "Operating systems manage hardware and software resources."
[22:43:15.374] [R3] read: "Operating systems manage hardware and software resources."
[22:43:15.378] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:15.384] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:43:15.393] [W5] wrote: "X"
[22:43:15.393] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.402] [R3] read: "Readers and writers must coordinate access to shared data."
[22:43:15.405] [R1] read: "Readers and writers must coordinate access to shared data."
[22:43:15.408] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:15.410] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.418] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.421] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.422] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.426] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.427] [W1] wrote: "A"
[22:43:15.433] [R4] read: "A"
[22:43:15.436] [R3] read: "A"
[22:43:15.447] [W3] wrote: "Race!"
[22:43:15.447] [W7] wrote: "Operating systems manage hardware and software resources."
[22:43:15.457] [R1] read: "Operating systems manage hardware and software resources."
[22:43:15.463] [R2] read: "Operating systems manage hardware and software resources."
[22:43:15.469] [R4] read: "Operating systems manage hardware and software resources."
[22:43:15.469] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.469] [W8] wrote: "Race!"
[22:43:15.474] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.476] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.477] [W2] wrote: "Operating systems manage hardware and software resources."
[22:43:15.486] [R3] read: "Operating systems manage hardware and software resources."
[22:43:15.486] [W7] wrote: "X"
[22:43:15.491] [R4] read: "X"
[22:43:15.496] [R1] read: "X"
[22:43:15.497] [W1] wrote: "Hello World!"
[22:43:15.499] [W6] wrote: "Race!"
[22:43:15.507] [R2] read: "Race!"
[22:43:15.514] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.520] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.520] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.523] [W4] wrote: "Race!"
[22:43:15.524] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.525] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.529] [W2] wrote: "X"
[22:43:15.537] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.541] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.542] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.543] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.544] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.549] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.553] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.555] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.571] [R2] read: "Pthread library provides powerful threading primitives."
[22:43:15.572] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.573] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.578] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:15.578] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.579] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.581] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.589] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.595] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.599] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.607] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.608] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.609] [W5] wrote: "Race!"
[22:43:15.613] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.618] [W1] wrote: "Operating systems manage hardware and software resources."
[22:43:15.620] [R5] read: "Operating systems manage hardware and software resources."
[22:43:15.623] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.626] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.635] [R1] read: "Pthread library provides powerful threading primitives."
[22:43:15.635] [R3] read: "Pthread library provides powerful threading primitives."
[22:43:15.640] [R4] read: "Pthread library provides powerful threading primitives."
[22:43:15.647] [W7] wrote: "Race!"
[22:43:15.649] [R2] read: "Race!"
[22:43:15.652] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.660] [W1] wrote: "X"
[22:43:15.666] [R1] read: "X"
[22:43:15.666] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.667] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.673] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.677] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.682] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.688] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.693] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.696] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.698] [W3] wrote: "AB"
[22:43:15.699] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.711] [W6] wrote: "AB"
[22:43:15.716] [R1] read: "AB"
[22:43:15.716] [R3] read: "AB"
[22:43:15.718] [R5] read: "AB"
[22:43:15.726] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.727] [R2] read: "Pthread library provides powerful threading primitives."
[22:43:15.727] [W8] wrote: "AB"
[22:43:15.734] [W2] wrote: "Race!"
[22:43:15.737] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.744] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:15.744] [W4] wrote: "AB"
[22:43:15.752] [R5] read: "AB"
[22:43:15.755] [R4] read: "AB"
[22:43:15.756] [R2] read: "AB"
[22:43:15.770] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.770] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.771] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.781] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.787] [R1] read: "Pthread library provides powerful threading primitives."
[22:43:15.787] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.795] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.797] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.797] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.801] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.804] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.804] [W7] wrote: "AB"
[22:43:15.804] [R2] read: "AB"
[22:43:15.808] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.820] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.820] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.828] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.830] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.836] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:43:15.838] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.844] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.847] [W6] wrote: "Test"
[22:43:15.848] [R1] read: "Test"
[22:43:15.857] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.863] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.867] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.874] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.875] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:43:15.880] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.881] [W1] wrote: "Race!"
[22:43:15.888] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.892] [W8] wrote: "Test"
[22:43:15.896] [R4] read: "Test"
[22:43:15.900] [R1] read: "Test"
[22:43:15.901] [R3] read: "Test"
[22:43:15.919] [W5] wrote: "AB"
[22:43:15.919] [R5] read: "AB"
[22:43:15.919] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:15.920] [W4] wrote: "Test"
[22:43:15.920] [R1] read: "Test"
[22:43:15.921] [R3] read: "Test"
[22:43:15.923] [R4] read: "Test"
[22:43:15.923] [R2] read: "Test"
[22:43:15.931] [W3] wrote: "Test"
[22:43:15.937] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:15.946] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:15.952] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:15.958] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:15.962] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.965] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:15.972] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.977] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.979] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.981] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:15.988] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:15.991] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:15.995] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:15.998] [W7] wrote: "Test"
[22:43:16.005] [W2] wrote: "AB"
[22:43:16.006] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.013] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.017] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.018] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.020] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.034] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.034] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.038] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:43:16.038] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.042] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.044] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.045] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.051] [W3] wrote: "!"
[22:43:16.054] [W6] wrote: "!"
[22:43:16.059] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.069] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.070] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.075] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.075] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.079] [W8] wrote: "!"
[22:43:16.093] [R4] read: "!"
[22:43:16.094] [R3] read: "!"
[22:43:16.095] [R5] read: "!"
[22:43:16.097] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.098] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.100] [W4] wrote: "!"
[22:43:16.109] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.118] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.120] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.122] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.127] [R3] read: "Context switching between threads has performance overhead costs."
[22:43:16.137] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:16.137] [W5] wrote: "Test"
[22:43:16.142] [R4] read: "Test"
[22:43:16.147] [R2] read: "Test"
[22:43:16.147] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.150] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.151] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.152] [R3] read: "Context switching between threads has performance overhead costs."
[22:43:16.157] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.162] [W1] wrote: "AB"
[22:43:16.163] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.164] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.164] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.172] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.173] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.186] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.190] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.191] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.196] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.197] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.204] [W6] wrote: "A"
[22:43:16.206] [W7] wrote: "!"
[22:43:16.214] [R2] read: "!"
[22:43:16.218] [R1] read: "!"
[22:43:16.221] [W2] wrote: "Test"
[22:43:16.224] [R4] read: "Test"
[22:43:16.226] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.230] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.234] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.239] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.247] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.248] [W3] wrote: "A"
[22:43:16.249] [W6] wrote: "Hello World!"
[22:43:16.251] [R5] read: "Hello World!"
[22:43:16.257] [R4] read: "Hello World!"
[22:43:16.259] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.260] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.262] [W4] wrote: "A"
[22:43:16.269] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.271] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.282] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.282] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:16.285] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.290] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:43:16.291] [W3] wrote: "Hello World!"
[22:43:16.293] [R1] read: "Hello World!"
[22:43:16.297] [R3] read: "Hello World!"
[22:43:16.306] [R2] read: "Hello World!"
[22:43:16.307] [W8] wrote: "A"
[22:43:16.312] [W5] wrote: "!"
[22:43:16.316] [R1] read: "!"
[22:43:16.319] [R5] read: "!"
[22:43:16.327] [W6] wrote: "Operating systems manage hardware and software resources."
[22:43:16.328] [W4] wrote: "Hello World!"
[22:43:16.328] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.331] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.339] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.341] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.344] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.356] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.362] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.370] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.371] [W6] wrote: "X"
[22:43:16.380] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.380] [R4] read: "Context switching between threads has performance overhead costs."
[22:43:16.386] [W8] wrote: "Hello World!"
[22:43:16.387] [R1] read: "Hello World!"
[22:43:16.390] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.392] [W1] wrote: "Test"
[22:43:16.400] [R2] read: "Test"
[22:43:16.401] [R4] read: "Test"
[22:43:16.408] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.409] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.413] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:43:16.414] [W7] wrote: "A"
[22:43:16.421] [R5] read: "A"
[22:43:16.432] [W2] wrote: "!"
[22:43:16.432] [R1] read: "!"
[22:43:16.433] [W3] wrote: "Operating systems manage hardware and software resources."
[22:43:16.446] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:43:16.448] [R2] read: "Readers and writers must coordinate access to shared data."
[22:43:16.449] [R5] read: "Readers and writers must coordinate access to shared data."
[22:43:16.450] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.451] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.453] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:16.454] [W4] wrote: "Operating systems manage hardware and software resources."
[22:43:16.464] [W3] wrote: "X"
[22:43:16.464] [R3] read: "X"
[22:43:16.465] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.476] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.480] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.480] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.482] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:16.486] [W7] wrote: "Hello World!"
[22:43:16.492] [R4] read: "Hello World!"
[22:43:16.496] [R1] read: "Hello World!"
[22:43:16.503] [W6] wrote: "Race!"
[22:43:16.522] [R3] read: "Race!"
[22:43:16.529] [W4] wrote: "X"
[22:43:16.531] [W8] wrote: "Operating systems manage hardware and software resources."
[22:43:16.531] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:16.533] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.534] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.536] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.540] [W5] wrote: "A"
[22:43:16.548] [R4] read: "A"
[22:43:16.551] [R1] read: "A"
[22:43:16.557] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.563] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.568] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.572] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.581] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.581] [W8] wrote: "X"
[22:43:16.583] [R5] read: "X"
[22:43:16.585] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.585] [W5] wrote: "Hello World!"
[22:43:16.591] [W2] wrote: "A"
[22:43:16.593] [R1] read: "A"
[22:43:16.595] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:16.603] [W1] wrote: "!"
[22:43:16.610] [R4] read: "!"
[22:43:16.616] [R2] read: "!"
[22:43:16.622] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:43:16.622] [R3] read: "Readers and writers must coordinate access to shared data."
[22:43:16.634] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.639] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.642] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.650] [W7] wrote: "Operating systems manage hardware and software resources."
[22:43:16.651] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:43:16.652] [R2] read: "Readers and writers must coordinate access to shared data."
[22:43:16.656] [W4] wrote: "Race!"
[22:43:16.657] [R4] read: "Race!"
[22:43:16.660] [R3] read: "Race!"
[22:43:16.667] [W2] wrote: "Hello World!"
[22:43:16.674] [R5] read: "Hello World!"
[22:43:16.676] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:43:16.682] [R1] read: "Readers and writers must coordinate access to shared data."
[22:43:16.683] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.684] [W7] wrote: "X"
[22:43:16.685] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:43:16.688] [R4] read: "Context switching between threads has performance overhead costs."
[22:43:16.689] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:43:16.697] [R2] read: "Pthread library provides powerful threading primitives."
[22:43:16.709] [R3] read: "Pthread library provides powerful threading primitives."
[22:43:16.717] [W3] wrote: "Race!"
[22:43:16.719] [R5] read: "Race!"
[22:43:16.719] [R2] read: "Race!"
[22:43:16.724] [W5] wrote: "Operating systems manage hardware and software resources."
[22:43:16.727] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.730] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.736] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.740] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:16.740] [W8] wrote: "Race!"
[22:43:16.741] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.741] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:16.744] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:16.749] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:43:16.754] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:43:16.756] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:16.758] [W6] wrote: "AB"
[22:43:16.762] [R2] read: "AB"
[22:43:16.769] [W5] wrote: "X"
[22:43:16.772] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.781] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.784] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.788] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.789] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.790] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.792] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:43:16.799] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:16.799] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:43:16.803] [W2] wrote: "Operating systems manage hardware and software resources."
[22:43:16.807] [R5] read: "Operating systems manage hardware and software resources."
[22:43:16.810] [W1] wrote: "A"
[22:43:16.820] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.826] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.833] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.839] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:43:16.841] [R2] read: "Readers and writers must coordinate access to shared data."
[22:43:16.842] [R3] read: "Readers and writers must coordinate access to shared data."
[22:43:16.852] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.856] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.857] [W1] wrote: "Hello World!"
[22:43:16.865] [W2] wrote: "X"
[22:43:16.869] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:43:16.870] [R2] read: "Pthread library provides powerful threading primitives."
[22:43:16.871] [R4] read: "Pthread library provides powerful threading primitives."
[22:43:16.876] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.878] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.892] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:16.896] [W3] wrote: "AB"
[22:43:16.898] [R3] read: "AB"
[22:43:16.908] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:43:16.908] [W7] wrote: "Race!"
[22:43:16.913] [R5] read: "Race!"
[22:43:16.913] [R2] read: "Race!"
[22:43:16.921] [R3] read: "Race!"
[22:43:16.929] [R4] read: "Race!"
[22:43:16.933] [R1] read: "Race!"
[22:43:16.939] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:16.940] [W5] wrote: "Race!"
[22:43:16.951] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:16.952] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:16.954] [W4] wrote: "AB"
[22:43:16.959] [R4] read: "AB"
[22:43:16.962] [R3] read: "AB"
[22:43:16.967] [W6] wrote: "Test"
[22:43:16.968] [R5] read: "Test"
[22:43:16.968] [R2] read: "Test"
[22:43:16.973] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.981] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.981] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:16.983] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:16.990] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:43:16.991] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:43:17.010] [R2] read: "Readers and writers must coordinate access to shared data."
[22:43:17.014] [R4] read: "Readers and writers must coordinate access to shared data."
